K,Time,ARI,AMI,algo,dataset,N,M,TrueK,id,index,distance,agg
18.0,3.5738654000000003,0.29620999037686785,0.45709907760525875,kmeans,ecoli,336,6,8,105,hartigan,conventional,mean
7.0,3.573255078,0.6917458600482298,0.6470047867693979,kmeans,ecoli,336,6,8,105,wb_index,conventional,mean
30.0,3.57274712,0.18134223420443307,0.393789569247914,kmeans,ecoli,336,6,8,105,xu_index,conventional,mean
4.0,3.5327200100000002,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,elbow_11,conventional,amin
4.0,3.5326962280000003,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,elbow_22,conventional,amin
4.0,3.5326964270000003,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,elbow_12,conventional,amin
4.0,3.5326947090000003,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,elbow_21,conventional,amin
5.0,3.5326935030000004,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,105,elbow_33,conventional,amin
4.0,3.583533405,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,calinski_harabasz,conventional,amax
11.0,3.575962077,0.4341608057450174,0.5530850689404541,kmeans,ecoli,336,6,8,105,hartigan,conventional,amin
4.0,3.56710849,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,wb_index,conventional,amin
30.0,3.5621299099999995,0.18134223420443307,0.393789569247914,kmeans,ecoli,336,6,8,105,xu_index,conventional,amin
6.0,3.5161941960000007,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,105,elbow_11,euclidean,mean
6.0,3.5161531900000007,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,105,elbow_22,euclidean,mean
6.0,3.516145690000001,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,105,elbow_12,euclidean,mean
6.0,3.5161486770000003,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,105,elbow_21,euclidean,mean
6.0,3.51615152,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,105,elbow_33,euclidean,mean
5.0,3.5559904710000003,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,105,calinski_harabasz,euclidean,mean
10.0,3.554087665,0.44248815902567334,0.558211820321413,kmeans,ecoli,336,6,8,105,hartigan,euclidean,mean
6.0,3.5545479579999997,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,105,wb_index,euclidean,mean
30.0,3.5531482640000007,0.18134223420443307,0.393789569247914,kmeans,ecoli,336,6,8,105,xu_index,euclidean,mean
4.0,3.516145057,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,elbow_11,euclidean,amin
4.0,3.516131541000001,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,elbow_22,euclidean,amin
4.0,3.5161335330000005,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,elbow_12,euclidean,amin
4.0,3.5161302709999998,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,elbow_21,euclidean,amin
6.0,3.5161335250000008,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,105,elbow_33,euclidean,amin
2.0,3.5521250030000004,0.4447073279395879,0.3168426377647274,kmeans,ecoli,336,6,8,105,calinski_harabasz,euclidean,amax
4.0,3.555282163,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,hartigan,euclidean,amin
2.0,3.5563960740000002,0.4447073279395879,0.3168426377647274,kmeans,ecoli,336,6,8,105,wb_index,euclidean,amin
4.0,3.5547796060000003,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,105,xu_index,euclidean,amin
5.0,6.3335788200000005,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,105,silhouette,-,wss_min
4.0,3.721521836,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_11,conventional,mean
4.0,3.721456075,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_22,conventional,mean
4.0,3.721459365,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_12,conventional,mean
4.0,3.7214546580000003,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_21,conventional,mean
5.0,3.721455929,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,105,elbow_33,conventional,mean
4.0,3.7618857820000002,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,calinski_harabasz,conventional,mean
18.0,3.7964870470000003,0.24705526258478216,0.4321622060575044,rswap,ecoli,336,6,8,105,hartigan,conventional,mean
4.0,3.76222598,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,wb_index,conventional,mean
30.0,3.746230647,0.1570272621977835,0.37803889243275846,rswap,ecoli,336,6,8,105,xu_index,conventional,mean
4.0,3.721453994,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_11,conventional,amin
4.0,3.721430753,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_22,conventional,amin
4.0,3.7214266,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_12,conventional,amin
4.0,3.72142703,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_21,conventional,amin
5.0,3.721427823,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,105,elbow_33,conventional,amin
4.0,3.7460715029999996,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,calinski_harabasz,conventional,amax
18.0,3.74605267,0.24705526258478216,0.4321622060575044,rswap,ecoli,336,6,8,105,hartigan,conventional,amin
4.0,3.7455996230000004,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,wb_index,conventional,amin
30.0,3.746233941,0.1570272621977835,0.37803889243275846,rswap,ecoli,336,6,8,105,xu_index,conventional,amin
3.0,3.1259921729999993,0.6767697357152568,0.5463552064285665,rswap,ecoli,336,6,8,105,elbow_11,euclidean,mean
4.0,3.1259333,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_22,euclidean,mean
3.0,3.1259264070000006,0.6767697357152568,0.5463552064285665,rswap,ecoli,336,6,8,105,elbow_12,euclidean,mean
4.0,3.1259242589999996,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_21,euclidean,mean
5.0,3.125923481,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,105,elbow_33,euclidean,mean
2.0,3.1507336740000005,0.37914664275934495,0.3036394013608832,rswap,ecoli,336,6,8,105,calinski_harabasz,euclidean,mean
8.0,3.1502411199999996,0.42452773141515865,0.5444154457404177,rswap,ecoli,336,6,8,105,hartigan,euclidean,mean
3.0,3.151051773,0.6767697357152568,0.5463552064285665,rswap,ecoli,336,6,8,105,wb_index,euclidean,mean
30.0,3.150339518999999,0.15002004512313674,0.37729947888701704,rswap,ecoli,336,6,8,105,xu_index,euclidean,mean
3.0,3.1259338439999995,0.6767697357152568,0.5463552064285665,rswap,ecoli,336,6,8,105,elbow_11,euclidean,amin
4.0,3.1259213039999993,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_22,euclidean,amin
3.0,3.1259184380000002,0.6767697357152568,0.5463552064285665,rswap,ecoli,336,6,8,105,elbow_12,euclidean,amin
4.0,3.1259179439999993,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,elbow_21,euclidean,amin
5.0,3.125916924,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,105,elbow_33,euclidean,amin
2.0,3.149813204,0.37914664275934495,0.3036394013608832,rswap,ecoli,336,6,8,105,calinski_harabasz,euclidean,amax
9.0,3.150844705,0.3426981044689343,0.4936062244523975,rswap,ecoli,336,6,8,105,hartigan,euclidean,amin
3.0,3.149974424999999,0.6767697357152568,0.5463552064285665,rswap,ecoli,336,6,8,105,wb_index,euclidean,amin
30.0,3.152974446,0.15002004512313674,0.37729947888701704,rswap,ecoli,336,6,8,105,xu_index,euclidean,amin
4.0,5.060079398999999,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,105,silhouette,-,wss_min
29.0,3.694217915,0.19982859313794715,0.3966694874409103,kmeans,ecoli,336,6,8,110,elbow_11,conventional,mean
5.0,3.694107505,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,elbow_22,conventional,mean
5.0,3.694100257,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,elbow_12,conventional,mean
29.0,3.6940966,0.19982859313794715,0.3966694874409103,kmeans,ecoli,336,6,8,110,elbow_21,conventional,mean
6.0,3.694096979,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,110,elbow_33,conventional,mean
5.0,3.7327586790000002,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,calinski_harabasz,conventional,mean
18.0,3.7346930120000006,0.3040667966145622,0.4494633110929012,kmeans,ecoli,336,6,8,110,hartigan,conventional,mean
6.0,3.73463318,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,110,wb_index,conventional,mean
29.0,3.7379760109999993,0.19982859313794715,0.3966694874409103,kmeans,ecoli,336,6,8,110,xu_index,conventional,mean
4.0,3.6944255709999996,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,elbow_11,conventional,amin
4.0,3.6940994650000003,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,elbow_22,conventional,amin
4.0,3.694092032,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,elbow_12,conventional,amin
4.0,3.6940935969999997,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,elbow_21,conventional,amin
5.0,3.694094028,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,elbow_33,conventional,amin
4.0,3.736478637,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,calinski_harabasz,conventional,amax
11.0,3.734429331,0.4341608057450174,0.5530850689404542,kmeans,ecoli,336,6,8,110,hartigan,conventional,amin
4.0,3.736555217,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,wb_index,conventional,amin
29.0,3.735147062,0.19982859313794715,0.3966694874409103,kmeans,ecoli,336,6,8,110,xu_index,conventional,amin
29.0,3.6858879989999984,0.1838827827329362,0.39472618026418205,kmeans,ecoli,336,6,8,110,elbow_11,euclidean,mean
5.0,3.685832369,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,elbow_22,euclidean,mean
5.0,3.6858251939999995,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,elbow_12,euclidean,mean
29.0,3.685822675999999,0.1838827827329362,0.39472618026418205,kmeans,ecoli,336,6,8,110,elbow_21,euclidean,mean
6.0,3.6858241609999993,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,110,elbow_33,euclidean,mean
5.0,3.726912411999999,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,calinski_harabasz,euclidean,mean
9.0,3.727539287000001,0.4221365773271278,0.541313263335254,kmeans,ecoli,336,6,8,110,hartigan,euclidean,mean
5.0,3.723601016,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,wb_index,euclidean,mean
29.0,3.7257678479999985,0.1838827827329362,0.39472618026418205,kmeans,ecoli,336,6,8,110,xu_index,euclidean,mean
4.0,3.6858482519999995,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,elbow_11,euclidean,amin
4.0,3.685816945999999,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,elbow_22,euclidean,amin
4.0,3.6858139449999996,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,elbow_12,euclidean,amin
4.0,3.685812712999999,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,elbow_21,euclidean,amin
5.0,3.685813432,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,110,elbow_33,euclidean,amin
4.0,3.7258043789999995,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,calinski_harabasz,euclidean,amax
4.0,3.7253297409999995,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,hartigan,euclidean,amin
4.0,3.7257270820000006,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,wb_index,euclidean,amin
4.0,3.7249724129999997,0.6859581397893704,0.5729835924293633,kmeans,ecoli,336,6,8,110,xu_index,euclidean,amin
2.0,6.283683519,0.03797812133245865,0.061101009977425846,kmeans,ecoli,336,6,8,110,silhouette,-,wss_min
4.0,3.3778346000000004,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_11,conventional,mean
4.0,3.3777662270000004,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_22,conventional,mean
4.0,3.377771628,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_12,conventional,mean
4.0,3.377769309,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_21,conventional,mean
5.0,3.3777643720000006,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,110,elbow_33,conventional,mean
4.0,3.4207641260000003,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,calinski_harabasz,conventional,mean
20.0,3.4204982370000003,0.22286124716623973,0.42369290259432735,rswap,ecoli,336,6,8,110,hartigan,conventional,mean
4.0,3.420410126,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,wb_index,conventional,mean
30.0,3.4204364670000005,0.16863974170901216,0.3860576913132357,rswap,ecoli,336,6,8,110,xu_index,conventional,mean
4.0,3.3777830900000003,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_11,conventional,amin
4.0,3.3777567950000003,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_22,conventional,amin
4.0,3.377751845,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_12,conventional,amin
4.0,3.3777479710000002,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_21,conventional,amin
5.0,3.3777495920000002,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,110,elbow_33,conventional,amin
4.0,3.4208903390000005,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,calinski_harabasz,conventional,amax
21.0,3.421097576,0.21566309887009844,0.4132236603419857,rswap,ecoli,336,6,8,110,hartigan,conventional,amin
4.0,3.420299435,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,wb_index,conventional,amin
30.0,3.4201287450000004,0.16863974170901216,0.3860576913132357,rswap,ecoli,336,6,8,110,xu_index,conventional,amin
3.0,3.4461102489999997,0.6767697357152568,0.5463552064285667,rswap,ecoli,336,6,8,110,elbow_11,euclidean,mean
4.0,3.446058306,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_22,euclidean,mean
3.0,3.446039771,0.6767697357152568,0.5463552064285667,rswap,ecoli,336,6,8,110,elbow_12,euclidean,mean
4.0,3.446035777,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_21,euclidean,mean
5.0,3.4460391849999996,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,110,elbow_33,euclidean,mean
2.0,3.4707740049999996,0.37914664275934495,0.3036394013608832,rswap,ecoli,336,6,8,110,calinski_harabasz,euclidean,mean
8.0,3.486836633,0.42292157093554833,0.5470187946883504,rswap,ecoli,336,6,8,110,hartigan,euclidean,mean
3.0,3.485091822999999,0.6767697357152568,0.5463552064285667,rswap,ecoli,336,6,8,110,wb_index,euclidean,mean
8.0,3.4865511219999994,0.42292157093554833,0.5470187946883504,rswap,ecoli,336,6,8,110,xu_index,euclidean,mean
3.0,3.4460414689999994,0.6767697357152568,0.5463552064285667,rswap,ecoli,336,6,8,110,elbow_11,euclidean,amin
4.0,3.446025595999999,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_22,euclidean,amin
3.0,3.446022982,0.6767697357152568,0.5463552064285667,rswap,ecoli,336,6,8,110,elbow_12,euclidean,amin
4.0,3.446022955999999,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,elbow_21,euclidean,amin
5.0,3.4460242099999996,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,110,elbow_33,euclidean,amin
2.0,3.4861262159999993,0.37914664275934495,0.3036394013608832,rswap,ecoli,336,6,8,110,calinski_harabasz,euclidean,amax
9.0,3.4850285259999993,0.342218430448434,0.49175946026722384,rswap,ecoli,336,6,8,110,hartigan,euclidean,amin
3.0,3.4863685369999993,0.6767697357152568,0.5463552064285667,rswap,ecoli,336,6,8,110,wb_index,euclidean,amin
30.0,3.485716526999999,0.17187089609192402,0.38061783376984915,rswap,ecoli,336,6,8,110,xu_index,euclidean,amin
4.0,6.042499506999999,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,110,silhouette,-,wss_min
29.0,3.5447814669999995,0.2015827527888508,0.3921535476149196,kmeans,ecoli,336,6,8,115,elbow_11,conventional,mean
6.0,3.5447044009999997,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_22,conventional,mean
6.0,3.544701002,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_12,conventional,mean
6.0,3.54469497,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_21,conventional,mean
6.0,3.544692377,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_33,conventional,mean
6.0,3.5874442749999997,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,calinski_harabasz,conventional,mean
18.0,3.586196191,0.2985613995169856,0.45633597465724407,kmeans,ecoli,336,6,8,115,hartigan,conventional,mean
6.0,3.585955443,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,wb_index,conventional,mean
29.0,3.58630046,0.2015827527888508,0.3921535476149196,kmeans,ecoli,336,6,8,115,xu_index,conventional,mean
3.0,3.54471252,0.42161894261648103,0.3722415390509796,kmeans,ecoli,336,6,8,115,elbow_11,conventional,amin
6.0,3.544701619,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_22,conventional,amin
5.0,3.544693752,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,115,elbow_12,conventional,amin
10.0,3.544699052,0.4411641979990552,0.5306656452694122,kmeans,ecoli,336,6,8,115,elbow_21,conventional,amin
5.0,3.544686069,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,115,elbow_33,conventional,amin
5.0,3.5927475629999996,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,115,calinski_harabasz,conventional,amax
3.0,3.5863545179999994,0.42161894261648103,0.3722415390509796,kmeans,ecoli,336,6,8,115,hartigan,conventional,amin
6.0,3.5868721820000005,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,wb_index,conventional,amin
30.0,3.5848888610000005,0.18874682764856446,0.3932665119176246,kmeans,ecoli,336,6,8,115,xu_index,conventional,amin
6.0,3.7057044480000005,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_11,euclidean,mean
6.0,3.705642984,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_22,euclidean,mean
6.0,3.7056383890000006,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_12,euclidean,mean
6.0,3.7056107129999996,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_21,euclidean,mean
6.0,3.705610785,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_33,euclidean,mean
5.0,3.746012191,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,115,calinski_harabasz,euclidean,mean
10.0,3.7440492269999996,0.44248815902567334,0.558211820321413,kmeans,ecoli,336,6,8,115,hartigan,euclidean,mean
6.0,3.743442827,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,wb_index,euclidean,mean
29.0,3.7449783530000014,0.2015827527888508,0.3921535476149196,kmeans,ecoli,336,6,8,115,xu_index,euclidean,mean
29.0,3.70562358,0.2015827527888508,0.3921535476149196,kmeans,ecoli,336,6,8,115,elbow_11,euclidean,amin
6.0,3.7056272580000007,0.6844527887064294,0.6170149702147076,kmeans,ecoli,336,6,8,115,elbow_22,euclidean,amin
5.0,3.7056071360000002,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,115,elbow_12,euclidean,amin
29.0,3.7056072710000008,0.2015827527888508,0.3921535476149196,kmeans,ecoli,336,6,8,115,elbow_21,euclidean,amin
5.0,3.7056056019999994,0.6959201014073202,0.5875022188600615,kmeans,ecoli,336,6,8,115,elbow_33,euclidean,amin
3.0,3.7463342780000017,0.42161894261648103,0.3722415390509796,kmeans,ecoli,336,6,8,115,calinski_harabasz,euclidean,amax
3.0,3.745939259999999,0.42161894261648103,0.3722415390509796,kmeans,ecoli,336,6,8,115,hartigan,euclidean,amin
3.0,3.7433628489999995,0.42161894261648103,0.3722415390509796,kmeans,ecoli,336,6,8,115,wb_index,euclidean,amin
29.0,3.743358885,0.2015827527888508,0.3921535476149196,kmeans,ecoli,336,6,8,115,xu_index,euclidean,amin
2.0,6.495177377,0.03797812133245865,0.061101009977425846,kmeans,ecoli,336,6,8,115,silhouette,-,wss_min
4.0,3.043784313,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,115,elbow_11,conventional,mean
4.0,3.0437230690000003,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,115,elbow_22,conventional,mean
4.0,3.0437158410000005,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,115,elbow_12,conventional,mean
4.0,3.0437145890000004,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,115,elbow_21,conventional,mean
5.0,3.043710644,0.6965768137925293,0.6217340314808462,rswap,ecoli,336,6,8,115,elbow_33,conventional,mean
4.0,3.0865164010000004,0.6956804468732476,0.583844497606729,rswap,ecoli,336,6,8,115,calinski_harabasz,conventional,mean
19.0,3.0850835050000005,0.24431976010816617,0.4329500378947762,rswap,ecoli,336,6,8,115,hartigan,conventional,mean
